hotel_type,window_booking,check_in,booking_status,booking_changes,reservation_date,reservation_status,deposit_type,weekend_nights,week_nights,days_in_waiting_list,number_adults,number_children,number_babies,country_code,country_name,region,market_segment,distribution_channel,repeated_guest,customer_type,reserved_room,assigned_room,meal_code,special_requests,prev_cancels,prev_not_cancels,adr,bucket
Resort Hotel,51,2015-07-04,Cancelled,0,2015-05-29,Canceled,No Deposit,0,1,0,1,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Half Board,0,0,0,105.0,31-90 days
Resort Hotel,36,2015-07-04,Cancelled,1,2015-07-04,No-Show,No Deposit,0,1,0,1,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,E,G,Bed & Breakfast,0,0,0,123.0,31-90 days
Resort Hotel,73,2015-07-04,Cancelled,0,2015-05-13,Canceled,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,73.8,31-90 days
Resort Hotel,33,2015-07-04,Cancelled,0,2015-06-16,Canceled,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,113.0,31-90 days
Resort Hotel,32,2015-07-04,Confirmed,2,2015-07-05,Check-Out,No Deposit,0,1,0,4,0.0,0,PRT,Portugal,Europe,Complementary,Direct,No,Transient,H,H,Full Board,1,0,0,0.0,31-90 days
Resort Hotel,8,2015-07-04,Confirmed,0,2015-07-05,Check-Out,No Deposit,0,1,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,0,0,0,123.0,8-30 days
Resort Hotel,100,2015-07-04,Confirmed,0,2015-07-06,Check-Out,No Deposit,1,1,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient-Party,A,C,Bed & Breakfast,1,0,0,73.8,91-180 days
Resort Hotel,1,2015-07-04,Confirmed,0,2015-07-06,Check-Out,No Deposit,1,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,114.5,0-7 days
Resort Hotel,100,2015-07-04,Confirmed,0,2015-07-06,Check-Out,No Deposit,1,1,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient-Party,A,A,Bed & Breakfast,2,0,0,73.8,91-180 days
Resort Hotel,9,2015-07-05,Confirmed,0,2015-07-06,Check-Out,No Deposit,1,0,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,C,Bed & Breakfast,1,0,0,88.2,8-30 days
Resort Hotel,5,2015-07-05,Cancelled,0,2015-07-01,Canceled,No Deposit,1,0,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,97.0,0-7 days
Resort Hotel,0,2015-07-05,Confirmed,1,2015-07-06,Check-Out,No Deposit,1,0,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,C,Bed & Breakfast,0,0,0,85.1,0-7 days
Resort Hotel,9,2015-07-05,Confirmed,0,2015-07-06,Check-Out,No Deposit,1,0,0,1,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,89.0,8-30 days
Resort Hotel,2,2015-07-05,Confirmed,0,2015-07-06,Check-Out,No Deposit,1,0,0,1,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,0,0,0,80.1,0-7 days
Resort Hotel,2,2015-07-05,Confirmed,0,2015-07-06,Check-Out,No Deposit,1,0,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,E,Bed & Breakfast,0,0,0,98.0,0-7 days
Resort Hotel,9,2015-07-05,Confirmed,0,2015-07-06,Check-Out,No Deposit,1,0,0,1,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,101.0,8-30 days
Resort Hotel,2,2015-07-05,Confirmed,0,2015-07-06,Check-Out,No Deposit,1,0,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,G,G,Bed & Breakfast,1,0,0,167.0,0-7 days
Resort Hotel,44,2015-07-05,Confirmed,3,2015-07-07,Check-Out,No Deposit,2,0,0,3,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,G,G,Half Board,0,0,0,225.0,31-90 days
Resort Hotel,80,2015-07-05,Confirmed,0,2015-07-07,Check-Out,No Deposit,2,0,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,D,E,Bed & Breakfast,0,0,0,97.0,31-90 days
Resort Hotel,97,2015-07-05,Confirmed,0,2015-07-09,Check-Out,No Deposit,2,2,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,87.3,91-180 days
Resort Hotel,109,2015-07-05,Confirmed,0,2015-07-10,Check-Out,No Deposit,2,3,0,2,1.0,0,CHN,China,Asia,Offline TA/TO,TA/TO,No,Transient,A,D,Bed & Breakfast,2,0,0,85.59,91-180 days
Resort Hotel,30,2015-07-05,Confirmed,0,2015-07-10,Check-Out,No Deposit,2,3,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,0,0,0,123.0,8-30 days
Resort Hotel,64,2015-07-05,Confirmed,0,2015-07-10,Check-Out,No Deposit,2,3,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,0,0,0,107.0,31-90 days
Resort Hotel,39,2015-07-05,Confirmed,0,2015-07-11,Check-Out,No Deposit,2,4,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,H,H,Bed & Breakfast,0,0,0,163.0,31-90 days
Resort Hotel,90,2015-07-05,Confirmed,0,2015-07-11,Check-Out,No Deposit,2,4,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,82.0,31-90 days
Resort Hotel,34,2015-07-05,Cancelled,0,2015-06-17,Canceled,No Deposit,2,4,0,2,2.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,H,H,Bed & Breakfast,0,0,0,163.0,31-90 days
Resort Hotel,93,2015-07-05,Cancelled,0,2015-05-01,Canceled,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,D,D,Half Board,0,0,0,105.5,91-180 days
Resort Hotel,97,2015-07-05,Confirmed,1,2015-07-12,Check-Out,No Deposit,2,5,0,2,2.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,C,C,Half Board,1,0,0,164.2,91-180 days
Resort Hotel,29,2015-07-05,Confirmed,0,2015-07-12,Check-Out,No Deposit,2,5,0,2,0.0,0,IRL,Ireland,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,1,0,0,97.29,8-30 days
Resort Hotel,101,2015-07-05,Cancelled,0,2015-03-30,Canceled,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Half Board,1,0,0,114.0,91-180 days
Resort Hotel,27,2015-07-05,Confirmed,0,2015-07-12,Check-Out,No Deposit,2,5,0,2,0.0,0,ESP,Spain,Europe,Offline TA/TO,TA/TO,No,Transient,E,E,Bed & Breakfast,0,0,0,98.4,8-30 days
Resort Hotel,8,2015-07-05,Confirmed,1,2015-07-14,Check-Out,No Deposit,4,5,0,2,2.0,0,CHE,Switzerland,Europe,Online TA,TA/TO,No,Transient,H,H,Bed & Breakfast,1,0,0,175.0,8-30 days
Resort Hotel,82,2015-07-05,Confirmed,0,2015-07-15,Check-Out,No Deposit,4,6,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,63.6,31-90 days
Resort Hotel,94,2015-07-05,Confirmed,3,2015-07-15,Check-Out,No Deposit,4,6,0,3,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,D,C,Bed & Breakfast,1,0,0,124.45,91-180 days
Resort Hotel,110,2015-07-05,Confirmed,0,2015-07-16,Check-Out,No Deposit,4,7,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Bed & Breakfast,0,0,0,110.7,91-180 days
Resort Hotel,96,2015-07-05,Confirmed,0,2015-07-19,Check-Out,No Deposit,4,10,0,1,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,A,A,Half Board,0,0,0,74.07,91-180 days
Resort Hotel,79,2015-07-05,Confirmed,0,2015-07-19,Check-Out,No Deposit,4,10,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Half Board,0,0,0,134.1,31-90 days
Resort Hotel,115,2015-07-06,Confirmed,1,2015-07-11,Check-Out,No Deposit,1,4,0,2,2.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,G,G,Bed & Breakfast,0,0,0,167.0,91-180 days
Resort Hotel,111,2015-07-06,Confirmed,0,2015-07-10,Check-Out,No Deposit,1,3,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,C,Bed & Breakfast,2,0,0,123.0,91-180 days
Resort Hotel,51,2015-07-06,Confirmed,0,2015-07-10,Check-Out,No Deposit,1,3,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,G,G,Bed & Breakfast,2,0,0,117.81,31-90 days
Resort Hotel,94,2015-07-06,Confirmed,0,2015-07-10,Check-Out,No Deposit,1,3,0,3,0.0,0,CHN,China,Asia,Offline TA/TO,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,171.32,91-180 days
Resort Hotel,81,2015-07-06,Confirmed,0,2015-07-10,Check-Out,No Deposit,1,3,0,2,2.0,0,CHE,Switzerland,Europe,Direct,Direct,No,Transient,G,G,Half Board,0,0,0,210.0,31-90 days
Resort Hotel,84,2015-07-06,Confirmed,1,2015-07-10,Check-Out,No Deposit,1,3,0,2,0.0,1,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,E,Bed & Breakfast,2,0,0,97.0,31-90 days
Resort Hotel,51,2015-07-06,Confirmed,0,2015-07-10,Check-Out,No Deposit,1,3,0,3,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,G,G,Bed & Breakfast,2,0,0,117.81,31-90 days
Resort Hotel,2,2015-07-06,Confirmed,0,2015-07-07,Check-Out,No Deposit,1,0,0,2,1.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,A,E,Bed & Breakfast,0,0,0,131.0,0-7 days
Resort Hotel,7,2015-07-06,Confirmed,0,2015-07-08,Check-Out,No Deposit,1,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,E,Bed & Breakfast,2,0,0,98.0,0-7 days
Resort Hotel,98,2015-07-06,Confirmed,0,2015-07-08,Check-Out,No Deposit,1,1,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,D,F,Bed & Breakfast,1,0,0,87.3,91-180 days
Resort Hotel,95,2015-07-06,Confirmed,0,2015-07-09,Check-Out,No Deposit,1,2,0,2,0.0,0,GRC,Greece,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,97.0,91-180 days
Resort Hotel,48,2015-07-06,Cancelled,0,2015-06-03,Canceled,No Deposit,1,3,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,E,E,Half Board,0,0,0,167.0,31-90 days
Resort Hotel,66,2015-07-06,Confirmed,0,2015-07-10,Check-Out,No Deposit,1,3,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,E,Half Board,0,0,0,91.5,31-90 days
Resort Hotel,104,2015-07-06,Confirmed,1,2015-07-10,Check-Out,No Deposit,1,3,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,C,Bed & Breakfast,1,0,0,73.8,91-180 days
Resort Hotel,28,2015-07-06,Confirmed,0,2015-07-11,Check-Out,No Deposit,1,4,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,0,0,0,123.0,8-30 days
Resort Hotel,34,2015-07-06,Confirmed,0,2015-07-11,Check-Out,No Deposit,1,4,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,F,F,Half Board,0,0,0,175.0,31-90 days
Resort Hotel,98,2015-07-06,Confirmed,0,2015-07-12,Check-Out,No Deposit,1,5,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,C,Half Board,1,0,0,117.8,91-180 days
Resort Hotel,104,2015-07-06,Confirmed,1,2015-07-12,Check-Out,No Deposit,1,5,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,0,0,0,117.63,91-180 days
Resort Hotel,68,2015-07-06,Confirmed,0,2015-07-13,Check-Out,No Deposit,2,5,0,2,2.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,G,G,Half Board,0,0,0,185.0,31-90 days
Resort Hotel,86,2015-07-06,Cancelled,0,2015-06-26,Canceled,No Deposit,2,5,0,1,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Half Board,1,0,0,71.0,31-90 days
Resort Hotel,258,2015-07-06,Confirmed,0,2015-07-13,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,A,A,Bed & Breakfast,0,0,0,47.25,180+ days
Resort Hotel,111,2015-07-06,Confirmed,0,2015-07-14,Check-Out,No Deposit,3,5,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,C,Half Board,1,0,0,151.0,91-180 days
Resort Hotel,94,2015-07-06,Cancelled,0,2015-05-14,Canceled,No Deposit,3,7,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,87.3,91-180 days
Resort Hotel,112,2015-07-06,Confirmed,0,2015-07-16,Check-Out,No Deposit,3,7,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,120.6,91-180 days
Resort Hotel,100,2015-07-06,Confirmed,1,2015-07-16,Check-Out,No Deposit,3,7,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,63.86,91-180 days
Resort Hotel,33,2015-07-06,Confirmed,5,2015-07-16,Check-Out,No Deposit,3,7,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,F,F,Half Board,1,0,0,157.1,31-90 days
Resort Hotel,97,2015-07-06,Confirmed,0,2015-07-16,Check-Out,No Deposit,3,7,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Half Board,2,0,0,91.37,91-180 days
Resort Hotel,80,2015-07-06,Confirmed,1,2015-07-17,Check-Out,No Deposit,3,8,0,1,0.0,0,FRA,France,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,73.0,31-90 days
Resort Hotel,90,2015-07-06,Confirmed,0,2015-07-20,Check-Out,No Deposit,4,10,0,2,0.0,0,ITA,Italy,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Bed & Breakfast,0,0,0,110.7,31-90 days
Resort Hotel,111,2015-07-06,Confirmed,0,2015-07-20,Check-Out,No Deposit,4,10,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,A,A,Bed & Breakfast,0,0,0,93.6,91-180 days
Resort Hotel,65,2015-07-06,Confirmed,0,2015-07-13,Check-Out,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,83.5,31-90 days
Resort Hotel,67,2015-07-07,Cancelled,0,2015-05-07,Canceled,No Deposit,0,2,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,73.8,31-90 days
Resort Hotel,55,2015-07-07,Confirmed,0,2015-07-10,Check-Out,No Deposit,0,3,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,82.0,31-90 days
Resort Hotel,21,2015-07-07,Confirmed,0,2015-07-10,Check-Out,No Deposit,0,3,0,2,1.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,F,F,Half Board,1,0,0,185.5,8-30 days
Resort Hotel,0,2015-07-07,Confirmed,0,2015-07-08,Check-Out,No Deposit,0,1,0,1,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,3,0,0,109.8,0-7 days
Resort Hotel,0,2015-07-07,Confirmed,0,2015-07-08,Check-Out,No Deposit,0,1,0,3,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,C,C,Half Board,0,0,0,195.0,0-7 days
Resort Hotel,8,2015-07-07,Confirmed,2,2015-07-11,Check-Out,No Deposit,0,4,0,3,2.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,H,H,Bed & Breakfast,1,0,0,193.0,8-30 days
Resort Hotel,66,2015-07-07,Confirmed,0,2015-07-11,Check-Out,No Deposit,0,4,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,97.0,31-90 days
Resort Hotel,88,2015-07-07,Confirmed,0,2015-07-11,Check-Out,No Deposit,0,4,0,3,0.0,0,USA,United States,Americas,Offline TA/TO,TA/TO,No,Transient,D,E,Half Board,1,0,0,150.0,31-90 days
Resort Hotel,0,2015-07-07,Confirmed,2,2015-07-11,Check-Out,No Deposit,0,4,0,2,0.0,0,NLD,Netherlands,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,98.0,0-7 days
Resort Hotel,43,2015-07-07,Cancelled,0,2015-05-28,Canceled,No Deposit,0,5,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Half Board,0,0,0,91.5,31-90 days
Resort Hotel,88,2015-07-07,Cancelled,0,2015-04-13,Canceled,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,E,E,Half Board,2,0,0,139.0,31-90 days
Resort Hotel,54,2015-07-07,Confirmed,0,2015-07-14,Check-Out,No Deposit,2,5,0,2,0.0,0,IRL,Ireland,Europe,Offline TA/TO,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,79.5,31-90 days
Resort Hotel,292,2015-07-07,Cancelled,0,2015-03-25,Canceled,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Contract,A,A,Bed & Breakfast,0,0,0,47.25,180+ days
Resort Hotel,112,2015-07-07,Confirmed,0,2015-07-21,Check-Out,No Deposit,4,10,0,2,0.0,0,IRL,Ireland,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Half Board,1,0,0,126.65,91-180 days
Resort Hotel,68,2015-07-08,Confirmed,0,2015-07-11,Check-Out,No Deposit,0,3,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,E,E,Bed & Breakfast,1,0,0,107.0,31-90 days
Resort Hotel,7,2015-07-08,Confirmed,0,2015-07-12,Check-Out,No Deposit,0,4,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,131.0,0-7 days
Resort Hotel,1,2015-07-08,Confirmed,0,2015-07-12,Check-Out,No Deposit,0,4,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,131.0,0-7 days
Resort Hotel,113,2015-07-08,Cancelled,0,2015-05-28,Canceled,No Deposit,0,4,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,123.0,91-180 days
Resort Hotel,5,2015-07-08,Confirmed,0,2015-07-12,Check-Out,No Deposit,0,4,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,146.0,0-7 days
Resort Hotel,83,2015-07-08,Confirmed,0,2015-07-12,Check-Out,No Deposit,0,4,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,110.7,31-90 days
Resort Hotel,105,2015-07-08,Cancelled,0,2015-06-29,Canceled,No Deposit,0,4,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,73.8,91-180 days
Resort Hotel,0,2015-07-08,Confirmed,0,2015-07-09,Check-Out,No Deposit,0,1,0,1,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,61.0,0-7 days
Resort Hotel,1,2015-07-08,Cancelled,0,2015-07-08,Canceled,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Corporate,Corporate,No,Transient,A,A,Bed & Breakfast,1,0,0,104.72,0-7 days
Resort Hotel,1,2015-07-08,Confirmed,0,2015-07-10,Check-Out,No Deposit,0,2,0,2,0.0,0,CHE,Switzerland,Europe,Corporate,Corporate,No,Transient,A,F,Bed & Breakfast,1,0,0,104.72,0-7 days
Resort Hotel,102,2015-07-08,Cancelled,0,2015-05-28,Canceled,No Deposit,1,4,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,1,0,0,66.42,91-180 days
Resort Hotel,113,2015-07-08,Confirmed,1,2015-07-14,Check-Out,No Deposit,2,4,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,E,E,Bed & Breakfast,1,0,0,77.96,91-180 days
Resort Hotel,280,2015-07-08,Cancelled,0,2015-04-15,Canceled,No Deposit,2,5,0,2,1.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Half Board,1,0,0,112.0,180+ days
Resort Hotel,96,2015-07-08,Confirmed,0,2015-07-15,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,E,F,Bed & Breakfast,1,0,0,107.0,91-180 days
Resort Hotel,394,2015-07-08,Confirmed,0,2015-07-15,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,D,D,Half Board,0,0,0,89.68,180+ days
Resort Hotel,33,2015-07-08,Confirmed,0,2015-07-15,Check-Out,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,E,E,Half Board,0,0,0,155.0,31-90 days
Resort Hotel,82,2015-07-08,Confirmed,0,2015-07-16,Check-Out,No Deposit,2,6,0,3,0.0,0,IRL,Ireland,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,1,0,0,112.0,31-90 days
Resort Hotel,100,2015-07-08,Confirmed,1,2015-07-17,Check-Out,No Deposit,2,7,0,3,0.0,0,DNK,Denmark,Europe,Online TA,TA/TO,No,Transient-Party,E,E,Bed & Breakfast,3,0,0,130.1,91-180 days
Resort Hotel,100,2015-07-08,Confirmed,0,2015-07-17,Check-Out,No Deposit,2,7,0,2,0.0,0,DNK,Denmark,Europe,Online TA,TA/TO,No,Transient-Party,E,E,Bed & Breakfast,2,0,0,100.1,91-180 days
Resort Hotel,17,2015-07-09,Confirmed,0,2015-07-10,Check-Out,No Deposit,0,1,0,2,2.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,C,C,Bed & Breakfast,3,0,0,123.0,8-30 days
Resort Hotel,68,2015-07-09,Confirmed,0,2015-07-11,Check-Out,No Deposit,0,2,0,3,0.0,0,ARG,Argentina,Americas,Direct,Direct,No,Transient,A,C,Bed & Breakfast,1,0,0,124.0,31-90 days
Resort Hotel,12,2015-07-09,Confirmed,2,2015-07-11,Check-Out,No Deposit,0,2,0,2,2.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,H,G,Bed & Breakfast,0,0,0,146.0,8-30 days
Resort Hotel,77,2015-07-09,Cancelled,0,2015-06-02,Canceled,No Deposit,0,3,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,D,D,Bed & Breakfast,0,0,0,97.0,31-90 days
Resort Hotel,24,2015-07-09,Cancelled,0,2015-06-16,Canceled,No Deposit,0,3,0,2,2.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,C,C,Bed & Breakfast,1,0,0,123.0,8-30 days
Resort Hotel,44,2015-07-09,Cancelled,0,2015-06-16,Canceled,No Deposit,0,3,0,2,2.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,G,G,Bed & Breakfast,0,0,0,153.0,31-90 days
Resort Hotel,78,2015-07-09,Confirmed,0,2015-07-12,Check-Out,No Deposit,0,3,0,2,0.0,1,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,82.0,31-90 days
Resort Hotel,17,2015-07-09,Cancelled,0,2015-06-23,Canceled,No Deposit,1,3,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,105.08,8-30 days
Resort Hotel,103,2015-07-09,Cancelled,0,2015-06-27,Canceled,No Deposit,1,3,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,65.42,91-180 days
Resort Hotel,16,2015-07-09,Confirmed,0,2015-07-13,Check-Out,No Deposit,1,3,0,1,0.0,0,RUS,Russia,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,1,0,0,98.0,8-30 days
Resort Hotel,14,2015-07-09,Confirmed,0,2015-07-14,Check-Out,No Deposit,2,3,0,2,0.0,0,SWE,Sweden,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,75.46,8-30 days
Resort Hotel,77,2015-07-09,Confirmed,0,2015-07-14,Check-Out,No Deposit,2,3,0,2,0.0,0,POL,Poland,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,65.5,31-90 days
Resort Hotel,90,2015-07-09,Confirmed,0,2015-07-16,Check-Out,No Deposit,2,5,0,2,0.0,0,FRA,France,Europe,Offline TA/TO,TA/TO,No,Transient,A,D,Bed & Breakfast,0,0,0,90.95,31-90 days
Resort Hotel,90,2015-07-09,Confirmed,0,2015-07-16,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,A,A,Bed & Breakfast,0,0,0,93.6,31-90 days
Resort Hotel,90,2015-07-09,Confirmed,0,2015-07-16,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,E,E,Bed & Breakfast,0,0,0,119.25,31-90 days
Resort Hotel,366,2015-07-09,Confirmed,0,2015-07-16,Check-Out,No Deposit,2,5,0,2,0.0,0,GBR,United Kingdom,Europe,Offline TA/TO,TA/TO,No,Contract,E,E,Half Board,0,0,0,134.73,180+ days
Resort Hotel,249,2015-07-09,Confirmed,0,2015-07-16,Check-Out,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Half Board,1,0,0,112.0,180+ days
